timestamp,device_id,indoor_temp_c,outdoor_temp_c,target_temp_c,indoor_humidity_percent,compressor_power_watts,refrigerant_pressure_psi,airflow_cfm,health_score,status_label
2026-03-19 03:10:20,AC_UNIT_001,25.68,25.22,24,55.67,1148.94,62.2,337.68,81.93,Normal
2026-03-19 04:10:20,AC_UNIT_001,24.95,25.06,24,45.57,1218.46,62.82,349.7,81.88,Normal
2026-03-19 05:10:20,AC_UNIT_001,23.78,25.86,23,45.66,1196.5,63.36,339.07,81.88,Normal
2026-03-19 06:10:20,AC_UNIT_001,25.1,25.87,24,55.95,1335.16,63.39,332.7,81.76,Normal
2026-03-19 07:10:20,AC_UNIT_001,22.9,24.3,22,58.92,1117.5,61.23,394.08,81.66,Normal
2026-03-19 08:10:20,AC_UNIT_001,25.16,33.28,24,46.14,1427.96,67.33,382.26,81.63,Normal
2026-03-19 09:10:20,AC_UNIT_001,24.29,30.91,23,59.36,1422.22,60.37,335.06,81.62,Normal
2026-03-19 10:10:20,AC_UNIT_001,24.85,28.07,24,57.51,1473.54,59.08,341.37,81.51,Normal
2026-03-19 11:10:20,AC_UNIT_001,24.98,30.55,24,57.63,1369.01,58.76,325.42,81.46,Normal
2026-03-19 12:10:20,AC_UNIT_001,24.44,31.77,23,59.58,1580.42,66.27,390.56,81.43,Normal
2026-03-19 13:10:20,AC_UNIT_001,24.89,29.69,24,55.99,1355.69,65.7,383.96,81.41,Normal
2026-03-19 14:10:20,AC_UNIT_001,24.09,33.53,23,45.39,1374.08,57.71,379.83,81.29,Normal
2026-03-19 15:10:20,AC_UNIT_001,24.75,29.6,23,52.8,1397.99,58.67,387.95,81.29,Normal
2026-03-19 16:10:20,AC_UNIT_001,23.06,29.78,22,58.32,1628.7,64.14,356.19,81.27,Normal
2026-03-19 17:10:20,AC_UNIT_001,24.77,28.78,24,50.13,1493.23,59.65,380.0,81.25,Normal
2026-03-19 18:10:20,AC_UNIT_001,22.99,29.17,22,45.26,1542.97,66.98,366.88,81.19,Normal
2026-03-19 19:10:20,AC_UNIT_001,23.47,30.18,22,46.92,1523.95,64.52,356.0,81.14,Normal
2026-03-19 20:10:20,AC_UNIT_001,23.98,26.41,23,53.45,1249.09,66.2,345.56,81.05,Normal
2026-03-19 21:10:20,AC_UNIT_001,23.76,25.44,22,46.95,1227.35,62.84,326.13,81.05,Normal
2026-03-19 22:10:20,AC_UNIT_001,23.56,25.13,22,47.68,1392.72,64.99,372.67,81.01,Normal
2026-03-19 23:10:20,AC_UNIT_001,23.51,24.81,22,58.15,1247.74,67.19,362.55,80.92,Normal
2026-03-20 00:10:20,AC_UNIT_001,23.36,26.99,22,57.49,1391.9,66.95,346.49,80.81,Normal
2026-03-20 01:10:20,AC_UNIT_001,23.15,24.98,22,55.7,1179.49,63.69,331.0,80.8,Normal
2026-03-20 02:10:20,AC_UNIT_001,23.27,24.62,22,46.66,1339.19,60.19,344.6,80.73,Normal
2026-03-20 03:10:20,AC_UNIT_001,22.83,25.57,22,58.79,1262.37,65.33,374.03,80.68,Normal
2026-03-20 04:10:20,AC_UNIT_001,23.52,24.14,22,50.87,1250.0,60.01,392.96,80.66,Normal
2026-03-20 05:10:20,AC_UNIT_001,25.76,25.31,24,52.96,1257.28,65.41,386.84,80.55,Normal
2026-03-20 06:10:20,AC_UNIT_001,23.52,25.91,22,55.86,1418.83,61.01,377.14,80.46,Normal
2026-03-20 07:10:20,AC_UNIT_001,25.7,26.7,24,47.88,1136.96,66.27,332.24,80.38,Normal
2026-03-20 08:10:20,AC_UNIT_001,24.26,30.25,23,45.32,1418.49,60.21,374.67,80.32,Normal
2026-03-20 09:10:20,AC_UNIT_001,25.68,31.93,24,54.53,1477.3,62.16,349.93,80.3,Normal
2026-03-20 10:10:20,AC_UNIT_001,24.31,33.24,23,49.65,1350.92,58.83,367.65,80.22,Normal
2026-03-20 11:10:20,AC_UNIT_001,25.4,28.38,24,50.04,1626.44,60.75,363.79,80.2,Normal
2026-03-20 12:10:20,AC_UNIT_001,25.56,29.29,24,46.44,1620.13,57.16,330.74,80.15,Normal
2026-03-20 13:10:20,AC_UNIT_001,24.51,30.86,23,45.7,1538.69,60.84,380.59,80.05,Normal
2026-03-20 14:10:20,AC_UNIT_001,23.23,32.45,22,59.35,1346.81,59.92,362.05,79.97,Normal
2026-03-20 15:10:20,AC_UNIT_001,24.96,31.34,24,57.21,1485.85,61.49,337.09,79.96,Normal
2026-03-20 16:10:20,AC_UNIT_001,24.29,33.81,23,55.24,1449.74,62.62,357.96,79.89,Normal
2026-03-20 17:10:20,AC_UNIT_001,23.17,28.52,22,46.31,1398.97,57.48,339.85,79.82,Normal
2026-03-20 18:10:20,AC_UNIT_001,25.41,28.97,24,56.87,1441.33,59.81,323.81,79.71,Normal
2026-03-20 19:10:20,AC_UNIT_001,25.37,28.88,24,46.39,1721.69,60.37,385.17,79.67,Normal
2026-03-20 20:10:20,AC_UNIT_001,24.75,24.33,23,59.3,1265.92,60.39,371.66,79.6,Normal
2026-03-20 21:10:20,AC_UNIT_001,24.21,26.24,23,56.07,1228.17,66.54,370.49,79.58,Normal
2026-03-20 22:10:20,AC_UNIT_001,25.26,26.57,24,48.01,1325.64,57.45,335.19,79.55,Normal
2026-03-20 23:10:20,AC_UNIT_001,23.98,25.57,23,51.69,1293.63,57.98,390.96,79.45,Normal
2026-03-21 00:10:20,AC_UNIT_001,24.83,24.53,23,51.02,1175.31,63.54,368.81,79.39,Normal
2026-03-21 01:10:20,AC_UNIT_001,24.7,24.08,23,52.31,1365.87,59.13,346.75,79.35,Normal
2026-03-21 02:10:20,AC_UNIT_001,24.69,26.3,23,48.58,1187.52,62.55,359.58,79.33,Normal
2026-03-21 03:10:20,AC_UNIT_001,23.95,24.06,23,52.17,1416.46,66.1,332.13,79.24,Normal
2026-03-21 04:10:20,AC_UNIT_001,23.76,25.04,22,47.51,1317.52,65.2,369.79,79.16,Normal
2026-03-21 05:10:20,AC_UNIT_001,25.83,26.36,24,47.34,1306.04,60.87,363.93,79.1,Normal
2026-03-21 06:10:20,AC_UNIT_001,24.21,24.7,23,59.87,1316.23,65.98,371.93,79.02,Normal
2026-03-21 07:10:20,AC_UNIT_001,25.48,26.16,24,54.32,1157.12,63.18,345.36,78.97,Normal
2026-03-21 08:10:20,AC_UNIT_001,23.6,31.73,22,50.41,1609.82,56.81,364.29,78.95,Normal
2026-03-21 09:10:20,AC_UNIT_001,25.01,33.29,24,56.88,1737.17,61.92,347.82,78.86,Normal
2026-03-21 10:10:20,AC_UNIT_001,25.15,31.22,24,58.01,1704.08,59.83,321.86,78.78,Normal
2026-03-21 11:10:20,AC_UNIT_001,24.65,29.67,23,49.62,1577.67,61.26,323.85,78.78,Normal
2026-03-21 12:10:20,AC_UNIT_001,25.07,32.6,24,53.6,1366.69,58.44,372.33,78.75,Normal
2026-03-21 13:10:20,AC_UNIT_001,25.62,28.07,24,53.89,1690.09,62.75,371.85,78.65,Normal
2026-03-21 14:10:20,AC_UNIT_001,23.59,28.57,22,56.83,1627.49,59.95,344.59,78.55,Normal
2026-03-21 15:10:20,AC_UNIT_001,24.46,29.36,23,54.72,1724.66,61.4,356.99,78.5,Normal
2026-03-21 16:10:20,AC_UNIT_001,24.41,31.53,23,49.85,1530.52,64.32,343.86,78.46,Normal
2026-03-21 17:10:20,AC_UNIT_001,25.7,29.23,24,56.21,1633.1,56.91,345.04,78.35,Normal
2026-03-21 18:10:20,AC_UNIT_001,24.88,29.6,23,52.95,1663.57,59.79,350.54,78.27,Normal
2026-03-21 19:10:20,AC_UNIT_001,24.51,30.89,23,48.32,1641.74,64.48,331.68,78.2,Normal
2026-03-21 20:10:20,AC_UNIT_001,23.64,24.41,22,59.81,1440.56,65.86,352.97,78.14,Normal
2026-03-21 21:10:20,AC_UNIT_001,25.0,25.5,24,48.14,1249.28,60.36,364.59,78.07,Normal
2026-03-21 22:10:20,AC_UNIT_001,23.7,26.93,22,56.61,1407.68,65.13,386.48,77.99,Normal
2026-03-21 23:10:20,AC_UNIT_001,25.65,24.49,24,53.41,1425.37,65.07,389.79,77.96,Normal
2026-03-22 00:10:20,AC_UNIT_001,23.69,26.95,22,49.74,1349.48,56.66,346.13,77.85,Normal
2026-03-22 01:10:20,AC_UNIT_001,25.47,26.03,24,53.29,1239.31,60.36,334.48,77.82,Normal
2026-03-22 02:10:20,AC_UNIT_001,24.12,24.67,23,54.92,1452.42,62.62,368.79,77.8,Normal
2026-03-22 03:10:20,AC_UNIT_001,25.46,26.57,24,49.82,1244.37,58.5,330.23,77.78,Normal
2026-03-22 04:10:20,AC_UNIT_001,24.27,26.7,23,60.18,1402.21,60.42,366.68,77.68,Normal
2026-03-22 05:10:20,AC_UNIT_001,24.43,26.65,23,56.77,1395.91,61.7,361.39,77.63,Normal
2026-03-22 06:10:20,AC_UNIT_001,23.51,25.73,22,52.85,1274.06,62.0,373.62,77.6,Normal
2026-03-22 07:10:20,AC_UNIT_001,24.46,25.08,23,59.5,1212.38,56.97,335.13,77.51,Normal
2026-03-22 08:10:20,AC_UNIT_001,24.91,32.36,23,58.62,1632.29,61.3,352.6,77.4,Normal
2026-03-22 09:10:20,AC_UNIT_001,23.78,29.29,22,53.0,1585.06,56.38,364.68,77.35,Normal
2026-03-22 10:10:20,AC_UNIT_001,25.57,31.37,24,58.3,1546.67,62.42,370.54,77.34,Normal
2026-03-22 11:10:20,AC_UNIT_001,23.66,32.68,22,47.68,1386.69,58.94,337.27,77.33,Normal
2026-03-22 12:10:20,AC_UNIT_001,24.01,33.99,22,56.73,1682.3,58.5,340.13,77.32,Normal
2026-03-22 13:10:20,AC_UNIT_001,25.97,28.52,24,60.96,1398.73,64.55,340.68,77.25,Normal
2026-03-22 14:10:20,AC_UNIT_001,24.37,28.47,23,49.31,1483.82,63.91,331.12,77.23,Normal
2026-03-22 15:10:20,AC_UNIT_001,23.43,32.39,22,55.91,1671.51,62.04,328.43,77.18,Normal
2026-03-22 16:10:20,AC_UNIT_001,24.85,29.77,23,59.2,1578.76,63.01,322.52,77.06,Normal
2026-03-22 17:10:20,AC_UNIT_001,25.1,31.33,24,51.8,1390.3,55.98,327.99,77.01,Normal
2026-03-22 18:10:20,AC_UNIT_001,24.6,32.33,23,61.04,1513.35,60.67,326.26,77.0,Normal
2026-03-22 19:10:20,AC_UNIT_001,25.98,30.25,24,54.61,1482.71,56.86,321.18,77.0,Normal
2026-03-22 20:10:20,AC_UNIT_001,23.76,24.13,22,59.38,1444.9,58.31,354.55,76.99,Normal
2026-03-22 21:10:20,AC_UNIT_001,24.61,24.08,23,52.38,1309.45,58.99,379.83,76.97,Normal
2026-03-22 22:10:20,AC_UNIT_001,24.03,25.78,22,60.76,1370.89,62.8,342.0,76.95,Normal
2026-03-22 23:10:20,AC_UNIT_001,24.55,25.06,23,58.97,1187.24,65.47,358.94,76.87,Normal
2026-03-23 00:10:20,AC_UNIT_001,23.46,26.21,22,61.12,1335.78,60.95,334.5,76.83,Normal
2026-03-23 01:10:20,AC_UNIT_001,24.77,26.08,23,48.23,1313.7,58.14,340.5,76.81,Normal
2026-03-23 02:10:20,AC_UNIT_001,23.31,25.47,22,60.23,1222.45,61.11,340.09,76.7,Normal
2026-03-23 03:10:20,AC_UNIT_001,25.02,25.79,23,59.6,1413.04,60.45,344.22,76.64,Normal
2026-03-23 04:10:20,AC_UNIT_001,25.3,26.73,24,60.23,1200.95,64.32,368.4,76.56,Normal
2026-03-23 05:10:20,AC_UNIT_001,24.4,26.29,23,53.25,1415.83,63.33,350.62,76.48,Normal
2026-03-23 06:10:20,AC_UNIT_001,23.78,25.5,22,59.65,1442.13,59.45,387.43,76.41,Normal
2026-03-23 07:10:20,AC_UNIT_001,24.89,24.34,23,49.94,1482.12,58.75,330.35,76.36,Normal
2026-03-23 08:10:20,AC_UNIT_001,25.02,31.54,23,58.99,1562.79,55.85,323.52,76.3,Normal
2026-03-23 09:10:20,AC_UNIT_001,24.98,30.0,23,48.17,1646.9,60.95,362.63,76.2,Normal
2026-03-23 10:10:20,AC_UNIT_001,23.23,32.41,22,54.47,1522.55,62.44,342.33,76.19,Normal
2026-03-23 11:10:20,AC_UNIT_001,24.05,31.39,22,60.06,1511.55,63.8,387.24,76.12,Normal
2026-03-23 12:10:20,AC_UNIT_001,24.26,31.71,23,50.28,1790.04,65.3,347.4,76.02,Normal
2026-03-23 13:10:20,AC_UNIT_001,23.23,28.43,22,46.46,1557.1,62.02,323.78,75.91,Normal
2026-03-23 14:10:20,AC_UNIT_001,23.24,32.21,22,54.0,1406.77,58.67,325.24,75.82,Normal
2026-03-23 15:10:20,AC_UNIT_001,25.24,32.64,24,54.01,1447.61,63.99,336.64,75.79,Normal
2026-03-23 16:10:20,AC_UNIT_001,24.69,28.41,23,60.38,1545.77,57.39,328.1,75.7,Normal
2026-03-23 17:10:20,AC_UNIT_001,25.02,33.51,23,58.84,1639.5,55.39,325.07,75.62,Normal
2026-03-23 18:10:20,AC_UNIT_001,24.58,32.2,23,55.94,1514.53,65.03,336.88,75.59,Normal
2026-03-23 19:10:20,AC_UNIT_001,25.58,30.78,24,57.78,1576.52,59.57,348.15,75.5,Normal
2026-03-23 20:10:20,AC_UNIT_001,24.54,24.86,23,48.91,1451.96,59.56,333.38,75.42,Normal
2026-03-23 21:10:20,AC_UNIT_001,24.37,24.82,23,50.33,1222.02,55.36,361.25,75.33,Normal
2026-03-23 22:10:20,AC_UNIT_001,25.84,26.79,24,60.04,1347.96,64.81,320.45,75.26,Normal
2026-03-23 23:10:20,AC_UNIT_001,24.85,26.9,23,50.38,1246.0,57.49,353.43,75.23,Normal
2026-03-24 00:10:20,AC_UNIT_001,23.99,25.61,22,56.59,1256.84,63.48,335.87,75.11,Normal
2026-03-24 01:10:20,AC_UNIT_001,25.48,24.73,24,46.95,1459.9,64.36,352.69,75.08,Normal
2026-03-24 02:10:20,AC_UNIT_001,23.47,26.93,22,59.13,1436.91,60.02,374.48,75.03,Normal
2026-03-24 03:10:20,AC_UNIT_001,24.55,24.32,23,61.1,1437.01,61.91,378.02,75.01,Normal
2026-03-24 04:10:20,AC_UNIT_001,24.5,26.67,23,46.67,1506.11,57.05,331.2,75.01,Normal
2026-03-24 05:10:20,AC_UNIT_001,25.6,25.97,24,59.38,1218.42,56.7,334.61,74.95,Warning - Efficiency Dropped
2026-03-24 06:10:20,AC_UNIT_001,23.89,25.24,22,57.34,1285.02,60.34,330.37,74.92,Warning - Efficiency Dropped
2026-03-24 07:10:20,AC_UNIT_001,23.31,24.99,22,51.77,1302.12,62.28,349.96,74.88,Warning - Efficiency Dropped
2026-03-24 08:10:20,AC_UNIT_001,23.5,30.36,22,52.86,1485.24,58.44,333.09,74.77,Warning - Efficiency Dropped
2026-03-24 09:10:20,AC_UNIT_001,25.49,33.31,24,51.98,1622.64,62.14,371.92,74.7,Warning - Efficiency Dropped
2026-03-24 10:10:20,AC_UNIT_001,25.41,28.99,24,60.97,1426.47,59.85,324.07,74.59,Warning - Efficiency Dropped
2026-03-24 11:10:20,AC_UNIT_001,24.09,30.82,22,50.97,1661.73,63.07,322.21,74.55,Warning - Efficiency Dropped
2026-03-24 12:10:20,AC_UNIT_001,24.8,33.07,23,52.05,1651.02,55.26,368.31,74.5,Warning - Efficiency Dropped
2026-03-24 13:10:20,AC_UNIT_001,23.81,33.37,22,47.95,1714.99,60.41,345.7,74.41,Warning - Efficiency Dropped
2026-03-24 14:10:20,AC_UNIT_001,24.17,33.53,22,57.31,1745.42,64.08,342.7,74.39,Warning - Efficiency Dropped
2026-03-24 15:10:20,AC_UNIT_001,23.31,29.35,22,54.76,1623.48,59.54,368.4,74.34,Warning - Efficiency Dropped
2026-03-24 16:10:20,AC_UNIT_001,24.98,32.58,23,49.46,1469.6,60.93,318.87,74.27,Warning - Efficiency Dropped
2026-03-24 17:10:20,AC_UNIT_001,24.77,32.26,23,60.91,1645.98,60.32,362.33,74.23,Warning - Efficiency Dropped
2026-03-24 18:10:20,AC_UNIT_001,24.25,31.5,23,56.64,1650.08,64.62,372.21,74.2,Warning - Efficiency Dropped
2026-03-24 19:10:20,AC_UNIT_001,23.39,32.01,22,49.12,1738.75,57.83,327.42,74.16,Warning - Efficiency Dropped
2026-03-24 20:10:20,AC_UNIT_001,25.67,24.77,24,61.43,1447.41,61.42,376.85,74.08,Warning - Efficiency Dropped
2026-03-24 21:10:20,AC_UNIT_001,24.19,25.33,22,54.46,1519.81,61.56,318.54,74.07,Warning - Efficiency Dropped
2026-03-24 22:10:20,AC_UNIT_001,24.62,26.89,23,53.64,1490.48,59.53,345.83,74.04,Warning - Efficiency Dropped
2026-03-24 23:10:20,AC_UNIT_001,24.67,26.66,23,49.53,1277.83,57.31,332.16,73.99,Warning - Efficiency Dropped
2026-03-25 00:10:20,AC_UNIT_001,25.43,25.87,24,60.44,1421.44,62.91,365.69,73.95,Warning - Efficiency Dropped
2026-03-25 01:10:20,AC_UNIT_001,23.6,24.91,22,59.2,1239.72,58.91,359.13,73.89,Warning - Efficiency Dropped
2026-03-25 02:10:20,AC_UNIT_001,24.84,26.28,23,47.4,1396.26,56.87,338.1,73.87,Warning - Efficiency Dropped
2026-03-25 03:10:20,AC_UNIT_001,25.21,26.92,23,52.97,1532.72,61.13,316.41,73.82,Warning - Efficiency Dropped
2026-03-25 04:10:20,AC_UNIT_001,25.89,24.78,24,52.06,1265.2,57.21,349.33,73.72,Warning - Efficiency Dropped
2026-03-25 05:10:20,AC_UNIT_001,25.56,25.75,24,59.68,1357.35,64.08,359.19,73.64,Warning - Efficiency Dropped
2026-03-25 06:10:20,AC_UNIT_001,23.77,26.39,22,47.34,1513.58,61.83,368.84,73.58,Warning - Efficiency Dropped
2026-03-25 07:10:20,AC_UNIT_001,26.06,24.35,24,51.91,1471.98,58.74,333.54,73.56,Warning - Efficiency Dropped
2026-03-25 08:10:20,AC_UNIT_001,24.25,30.4,22,53.84,1615.95,59.03,356.35,73.53,Warning - Efficiency Dropped
2026-03-25 09:10:20,AC_UNIT_001,23.68,32.0,22,50.57,1679.7,55.11,346.01,73.49,Warning - Efficiency Dropped
2026-03-25 10:10:20,AC_UNIT_001,23.99,28.76,22,50.26,1628.14,63.61,354.89,73.45,Warning - Efficiency Dropped
2026-03-25 11:10:20,AC_UNIT_001,26.06,30.41,24,61.36,1747.23,54.7,369.6,73.33,Warning - Efficiency Dropped
2026-03-25 12:10:20,AC_UNIT_001,25.85,30.47,24,58.78,1610.32,56.65,341.48,73.24,Warning - Efficiency Dropped
2026-03-25 13:10:20,AC_UNIT_001,24.05,29.56,22,59.59,1462.17,58.47,330.17,73.23,Warning - Efficiency Dropped
2026-03-25 14:10:20,AC_UNIT_001,24.15,29.78,22,57.5,1774.04,58.99,337.09,73.21,Warning - Efficiency Dropped
2026-03-25 15:10:20,AC_UNIT_001,23.44,30.09,22,58.97,1679.03,60.74,378.22,73.09,Warning - Efficiency Dropped
2026-03-25 16:10:20,AC_UNIT_001,25.97,28.85,24,49.23,1827.93,59.98,371.11,73.04,Warning - Efficiency Dropped
2026-03-25 17:10:20,AC_UNIT_001,25.52,33.05,24,54.41,1692.34,54.77,340.91,73.02,Warning - Efficiency Dropped
2026-03-25 18:10:20,AC_UNIT_001,26.2,32.76,24,51.56,1759.57,54.45,343.0,72.98,Warning - Efficiency Dropped
2026-03-25 19:10:20,AC_UNIT_001,23.67,29.24,22,50.96,1511.31,59.79,360.44,72.96,Warning - Efficiency Dropped
2026-03-25 20:10:20,AC_UNIT_001,25.55,24.88,24,57.65,1258.28,54.47,370.79,72.86,Warning - Efficiency Dropped
2026-03-25 21:10:20,AC_UNIT_001,23.83,26.64,22,56.07,1499.54,60.92,373.2,72.78,Warning - Efficiency Dropped
2026-03-25 22:10:20,AC_UNIT_001,24.59,26.94,23,52.6,1301.47,58.91,382.37,72.71,Warning - Efficiency Dropped
2026-03-25 23:10:20,AC_UNIT_001,23.43,25.78,22,61.68,1301.02,61.71,332.0,72.69,Warning - Efficiency Dropped
2026-03-26 00:10:20,AC_UNIT_001,25.56,25.94,24,58.98,1517.57,54.21,370.4,72.66,Warning - Efficiency Dropped
2026-03-26 01:10:20,AC_UNIT_001,25.6,24.49,24,61.97,1285.79,58.31,372.27,72.64,Warning - Efficiency Dropped
2026-03-26 02:10:20,AC_UNIT_001,23.57,25.55,22,49.47,1491.25,58.34,326.56,72.62,Warning - Efficiency Dropped
2026-03-26 03:10:20,AC_UNIT_001,24.42,24.98,23,49.9,1413.25,62.79,361.7,72.53,Warning - Efficiency Dropped
2026-03-26 04:10:20,AC_UNIT_001,23.51,26.01,22,53.54,1516.99,56.21,318.54,72.49,Warning - Efficiency Dropped
2026-03-26 05:10:20,AC_UNIT_001,23.51,24.6,22,53.26,1497.02,61.78,336.34,72.37,Warning - Efficiency Dropped
2026-03-26 06:10:20,AC_UNIT_001,24.69,26.92,23,57.69,1445.38,54.32,382.42,72.26,Warning - Efficiency Dropped
2026-03-26 07:10:20,AC_UNIT_001,23.73,26.14,22,52.43,1538.98,60.69,342.39,72.15,Warning - Efficiency Dropped
2026-03-26 08:10:20,AC_UNIT_001,25.96,33.26,24,47.46,1654.92,63.47,351.73,72.06,Warning - Efficiency Dropped
2026-03-26 09:10:20,AC_UNIT_001,25.35,28.66,23,53.27,1841.64,57.3,354.25,72.05,Warning - Efficiency Dropped
2026-03-26 10:10:20,AC_UNIT_001,23.99,32.64,22,58.56,1749.9,61.61,332.91,71.97,Warning - Efficiency Dropped
2026-03-26 11:10:20,AC_UNIT_001,24.0,31.67,22,60.42,1576.31,62.83,373.47,71.91,Warning - Efficiency Dropped
2026-03-26 12:10:20,AC_UNIT_001,23.39,28.86,22,53.38,1545.25,62.61,333.83,71.85,Warning - Efficiency Dropped
2026-03-26 13:10:20,AC_UNIT_001,25.44,28.1,24,47.96,1796.08,55.45,325.82,71.81,Warning - Efficiency Dropped
2026-03-26 14:10:20,AC_UNIT_001,24.97,28.62,23,62.13,1606.83,62.38,358.96,71.74,Warning - Efficiency Dropped
2026-03-26 15:10:20,AC_UNIT_001,24.45,33.59,23,55.8,1646.23,58.45,339.29,71.73,Warning - Efficiency Dropped
2026-03-26 16:10:20,AC_UNIT_001,26.29,28.43,24,47.77,1629.46,60.02,337.59,71.73,Warning - Efficiency Dropped
2026-03-26 17:10:20,AC_UNIT_001,25.03,30.29,23,60.67,1690.77,61.11,319.51,71.69,Warning - Efficiency Dropped
2026-03-26 18:10:20,AC_UNIT_001,24.4,29.26,23,59.65,1645.72,60.18,326.44,71.61,Warning - Efficiency Dropped
2026-03-26 19:10:20,AC_UNIT_001,26.16,30.62,24,50.47,1726.14,58.86,355.17,71.51,Warning - Efficiency Dropped
2026-03-26 20:10:20,AC_UNIT_001,24.32,26.51,22,54.91,1517.06,55.23,370.35,71.48,Warning - Efficiency Dropped
2026-03-26 21:10:20,AC_UNIT_001,24.08,25.57,22,49.85,1495.89,56.81,336.76,71.36,Warning - Efficiency Dropped
2026-03-26 22:10:20,AC_UNIT_001,24.43,26.54,23,62.63,1407.21,53.98,311.82,71.26,Warning - Efficiency Dropped
2026-03-26 23:10:20,AC_UNIT_001,25.44,26.86,24,56.02,1328.75,57.31,365.81,71.16,Warning - Efficiency Dropped
2026-03-27 00:10:20,AC_UNIT_001,24.81,26.6,23,61.22,1434.82,58.42,362.88,71.06,Warning - Efficiency Dropped
2026-03-27 01:10:20,AC_UNIT_001,23.96,24.87,22,51.28,1517.62,60.68,332.55,71.05,Warning - Efficiency Dropped
2026-03-27 02:10:20,AC_UNIT_001,26.34,26.4,24,51.24,1406.33,58.03,378.09,71.02,Warning - Efficiency Dropped
2026-03-27 03:10:20,AC_UNIT_001,24.96,24.28,23,61.7,1390.75,56.62,346.84,70.97,Warning - Efficiency Dropped
2026-03-27 04:10:20,AC_UNIT_001,23.65,24.5,22,50.2,1288.37,57.26,354.0,70.88,Warning - Efficiency Dropped
2026-03-27 05:10:20,AC_UNIT_001,24.01,24.27,22,54.24,1404.51,58.62,336.79,70.8,Warning - Efficiency Dropped
2026-03-27 06:10:20,AC_UNIT_001,24.53,26.88,23,51.88,1361.88,61.33,318.64,70.71,Warning - Efficiency Dropped
2026-03-27 07:10:20,AC_UNIT_001,25.01,25.93,23,60.04,1385.41,62.94,378.27,70.62,Warning - Efficiency Dropped
2026-03-27 08:10:20,AC_UNIT_001,24.66,33.44,23,58.07,1726.63,54.99,367.97,70.61,Warning - Efficiency Dropped
2026-03-27 09:10:20,AC_UNIT_001,23.8,31.79,22,51.47,1595.12,56.75,365.61,70.57,Warning - Efficiency Dropped
2026-03-27 10:10:20,AC_UNIT_001,26.11,28.59,24,58.67,1547.55,55.03,377.31,70.56,Warning - Efficiency Dropped
2026-03-27 11:10:20,AC_UNIT_001,23.53,32.07,22,55.75,1754.65,56.02,370.41,70.53,Warning - Efficiency Dropped
2026-03-27 12:10:20,AC_UNIT_001,24.37,28.17,22,60.16,1519.3,53.5,321.75,70.5,Warning - Efficiency Dropped
2026-03-27 13:10:20,AC_UNIT_001,24.78,29.59,23,59.35,1769.4,53.84,349.33,70.48,Warning - Efficiency Dropped
2026-03-27 14:10:20,AC_UNIT_001,25.46,32.08,23,62.05,1636.37,56.65,362.82,70.43,Warning - Efficiency Dropped
2026-03-27 15:10:20,AC_UNIT_001,24.99,28.17,23,55.66,1889.29,59.17,327.88,70.39,Warning - Efficiency Dropped
2026-03-27 16:10:20,AC_UNIT_001,23.6,30.21,22,60.81,1879.49,54.31,365.11,70.35,Warning - Efficiency Dropped
2026-03-27 17:10:20,AC_UNIT_001,25.53,30.25,24,57.6,1794.33,54.94,364.24,70.35,Warning - Efficiency Dropped
2026-03-27 18:10:20,AC_UNIT_001,25.7,32.01,24,61.78,1667.58,57.71,368.06,70.24,Warning - Efficiency Dropped
2026-03-27 19:10:20,AC_UNIT_001,25.03,31.55,23,49.08,1770.54,55.35,354.73,70.15,Warning - Efficiency Dropped
2026-03-27 20:10:20,AC_UNIT_001,24.83,25.84,23,50.54,1482.39,58.5,345.95,70.05,Warning - Efficiency Dropped
2026-03-27 21:10:20,AC_UNIT_001,24.46,24.27,22,61.59,1314.65,55.4,339.61,69.95,Warning - Efficiency Dropped
2026-03-27 22:10:20,AC_UNIT_001,26.04,24.47,24,61.69,1336.76,59.95,368.4,69.92,Warning - Efficiency Dropped
2026-03-27 23:10:20,AC_UNIT_001,24.54,25.5,23,53.47,1355.74,55.43,377.82,69.89,Warning - Efficiency Dropped
2026-03-28 00:10:20,AC_UNIT_001,24.53,26.64,23,58.55,1475.26,56.59,323.99,69.8,Warning - Efficiency Dropped
2026-03-28 01:10:20,AC_UNIT_001,24.5,24.41,22,62.39,1562.9,59.99,325.3,69.74,Warning - Efficiency Dropped
2026-03-28 02:10:20,AC_UNIT_001,24.35,24.16,22,54.76,1414.1,58.33,343.5,69.66,Warning - Efficiency Dropped
2026-03-28 03:10:20,AC_UNIT_001,24.96,24.36,23,57.38,1475.44,61.22,371.67,69.65,Warning - Efficiency Dropped
2026-03-28 04:10:20,AC_UNIT_001,25.2,26.03,23,55.14,1389.4,53.2,316.43,69.57,Warning - Efficiency Dropped
2026-03-28 05:10:20,AC_UNIT_001,24.02,24.42,22,62.73,1559.94,53.11,315.97,69.55,Warning - Efficiency Dropped
2026-03-28 06:10:20,AC_UNIT_001,24.34,24.51,22,53.46,1543.5,52.89,324.41,69.53,Warning - Efficiency Dropped
2026-03-28 07:10:20,AC_UNIT_001,26.13,24.33,24,54.56,1606.48,57.14,336.86,69.42,Warning - Efficiency Dropped
2026-03-28 08:10:20,AC_UNIT_001,25.33,29.91,23,53.03,1573.88,56.91,311.64,69.39,Warning - Efficiency Dropped
